composition,material_id,target,composition_obj,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,max ionic char,avg ionic char
Nd2Se3,239,,Nd2 Se3,0.0833333333333333,0.5388081823366341,0.5078681911064612,0.4944621623096913,0.4964991602495499,0.5016818381705809,0.3548387096774194,0.6344086021505376,0.2795698924731182,0.4666666666666667,0.2683870967741935,0.3548387096774194,0.1894736842105263,0.8712871287128713,0.693069306930693,0.631578947368421,0.7073684210526316,0.9263157894736842,0.3208008525052217,0.5894598366712064,0.2686589841659846,0.4282644461716156,0.2579126247993453,0.3208008525052217,0.126015032856479,0.3360444632304102,0.2100294303739311,0.2100268050060514,0.2016282531589739,0.126015032856479,0.125,0.8823529411764706,0.7647058823529411,0.6000000000000001,0.7799999999999998,0.9375,0.5,0.8333333333333334,0.3333333333333333,0.6333333333333333,0.32,0.5,0.4178403755868544,0.7981220657276995,0.380281690140845,0.5699530516431925,0.3650704225352112,0.4178403755868544,0.1097178683385579,0.5517241379310345,0.4420062695924764,0.3749216300940439,0.4243260188087773,0.5517241379310345,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.45,0.768,0.8,0.0,1.0,1.0,0.5999999999999999,0.9599999999999996,1.0,0.0,0.2857142857142857,0.2857142857142857,0.1142857142857142,0.2742857142857143,0.0,0.1785714285714285,0.5357142857142857,0.3571428571428571,0.3928571428571428,0.3428571428571428,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.24,0.384,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.7692307692307693,0.3076923076923077,0.7384615384615384,0.0,0.0909090909090909,0.4545454545454545,0.3636363636363636,0.2363636363636363,0.3490909090909092,0.0909090909090909,0.1841543700340522,0.2648808172531214,0.0807264472190692,0.2164449489216799,0.0774973893303064,0.1841543700340522,0.0,0.1017445562205526,0.1017445562205526,0.0610467337323316,0.0976747739717305,0.1017445562205526,0.0,0.0,0.0,0.0,0.0,0.0,0.052863436123348,0.8458149779735683,0.7929515418502202,0.370044052863436,0.7612334801762115,0.052863436123348,1.0,0.45,0.5999999999999999,0.1142857142857142,0.4250497097221722,0.4080477213332851
K3B6O10Cl,241,,K3 B6 O10 Cl1,0.25,0.3453982291442563,0.3421085589662299,0.353614936951953,0.3653637287944099,0.3758673046280583,0.043010752688172,0.1935483870967742,0.1505376344086021,0.0881720430107526,0.08,0.075268817204301,0.0210526315789473,0.9207920792079208,0.900990099009901,0.7289473684210527,0.4247368421052632,0.9052631578947368,0.0403431289071749,0.1567555746471716,0.1164124457399966,0.073551600821854,0.0635628341107112,0.0616952669153057,0.0107088755811908,0.6127582377480644,0.6020493621668737,0.2039515724640915,0.4905679983407675,0.0107088755811908,0.0,0.9411764705882352,0.9411764705882352,0.7285714285714286,0.4462499999999998,0.9375,0.1666666666666666,0.5,0.3333333333333333,0.225,0.1866666666666666,0.1666666666666666,0.1643192488262911,0.8075117370892019,0.6431924882629108,0.2946009389671361,0.3154929577464789,0.1643192488262911,0.0094043887147335,0.8307210031347962,0.8213166144200628,0.5714733542319748,0.5527899686520377,0.8307210031347962,0.5,1.0,0.5,0.925,0.2549999999999999,1.0,0.0,0.8333333333333334,0.8333333333333334,0.4781249999999999,0.678,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.2142857142857142,0.1214285714285714,0.1328571428571428,0.1785714285714285,0.0,1.0,1.0,0.15,0.5099999999999999,0.0,0.0,1.0,1.0,0.51,0.588,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.2272727272727272,0.1818181818181818,0.1227272727272727,0.1254545454545454,0.0909090909090909,0.0139160045402951,0.6126371547486946,0.5987211502083994,0.1203643586833598,0.3055382519865244,0.0314642451759364,0.0,0.3174582961925379,0.3174582961925379,0.0740927034254425,0.1926410289061505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440528634361233,1.0,0.9559471365638766,0.4024229074889867,0.7425991189427312,0.0440528634361233,0.925,0.4781249999999999,0.0,0.0,0.8901554885671652,0.6238899970882978
ZrSe3,242,,Zr1 Se3,0.0833333333333333,0.6536707644693897,0.6572126979385984,0.6725120918464519,0.6814755283206894,0.6877467585638423,0.3548387096774194,0.4193548387096774,0.064516129032258,0.3709677419354839,0.0483870967741935,0.3548387096774194,0.4526315789473684,0.8712871287128713,0.4455445544554455,0.8078947368421052,0.3552631578947368,0.9263157894736842,0.3208008525052217,0.371271637435396,0.0504707849301743,0.3334185487377653,0.0378530886976307,0.3208008525052217,0.126015032856479,0.5550001443952334,0.4289851115387544,0.2332613107411676,0.3217388336540658,0.126015032856479,0.1875,0.8823529411764706,0.7058823529411765,0.7346938775510204,0.5624999999999999,0.9375,0.5,0.6666666666666666,0.1666666666666666,0.5416666666666666,0.125,0.5,0.4178403755868544,0.676056338028169,0.2582159624413145,0.4823943661971831,0.1936619718309859,0.4178403755868544,0.1692789968652037,0.5517241379310345,0.3824451410658306,0.4561128526645768,0.2868338557993729,0.5517241379310345,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5625,0.5999999999999999,0.8,0.2,1.0,0.8,0.7999999999999998,0.5999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.5357142857142857,0.4285714285714285,0.4285714285714285,0.3214285714285714,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.2999999999999999,0.4,0.0,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.3636363636363636,0.2727272727272727,0.1590909090909091,0.2045454545454545,0.0909090909090909,0.1594097616345062,0.1841543700340522,0.0247446083995459,0.1779682179341657,0.0185584562996594,0.1841543700340522,0.0,0.1017445562205526,0.1017445562205526,0.0763084171654145,0.0763084171654144,0.1017445562205526,0.0,0.0,0.0,0.0,0.0,0.0,0.052863436123348,0.8458149779735683,0.7929515418502202,0.251101321585903,0.5947136563876652,0.052863436123348,1.0,0.5625,0.7999999999999998,0.0,0.3372017523981319,0.2529013142985987
Rb5BS4O16,243,,Rb5 B1 S4 O16,0.25,0.4442824450399055,0.4659444804798421,0.4955660577695297,0.5099057593875518,0.519608713141583,0.043010752688172,0.3870967741935484,0.3440860215053763,0.1472291149710504,0.1931666348539797,0.075268817204301,0.031578947368421,0.8613861386138614,0.8316831683168316,0.7327935222672065,0.5393958268452196,0.9052631578947368,0.0403431289071749,0.3475827975613688,0.3072396686541939,0.1260240545118413,0.1715294657152668,0.0616952669153057,0.0107088755811908,0.6127582377480644,0.6020493621668737,0.0603458982766883,0.1221834404812246,0.0107088755811908,0.0,0.8823529411764706,0.8823529411764706,0.7346938775510204,0.5769230769230768,0.9375,0.1666666666666666,0.6666666666666666,0.5,0.2884615384615385,0.3185404339250493,0.1666666666666666,0.1643192488262911,0.8873239436619719,0.7230046948356808,0.3347778981581798,0.4328138455982442,0.1643192488262911,0.0094043887147335,0.8307210031347962,0.8213166144200628,0.6144200626959248,0.532433084157222,0.8307210031347962,0.5,1.0,0.5,0.903846153846154,0.3106508875739644,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5841346153846154,0.544378698224852,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,0.1785714285714285,0.1401098901098901,0.1183431952662721,0.1785714285714285,0.0,1.0,1.0,0.1923076923076923,0.6213017751479288,0.0,0.0,1.0,1.0,0.3461538461538461,0.2662721893491123,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.2272727272727272,0.1818181818181818,0.0874125874125874,0.0322754168908014,0.0909090909090909,0.0139160045402951,0.7725993189557321,0.758683314415437,0.1966200995372391,0.4430609380142253,0.0314642451759364,0.0,0.2804023939895581,0.2804023939895581,0.0506029053081135,0.1634863094569821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440528634361233,1.0,0.9559471365638766,0.2932904100304981,0.613507807001538,0.0440528634361233,0.903846153846154,0.5841346153846154,0.0,0.0,0.8901554885671652,0.6115642017276666
KCuThS3,244,,K1 Cu1 Th1 S3,0.25,0.3010764965480267,0.313824223979423,0.3450188985666438,0.3629510077597938,0.3754935170793276,0.1612903225806451,0.956989247311828,0.7956989247311828,0.3225806451612903,0.4229390681003585,0.1612903225806451,0.0210526315789473,0.8613861386138614,0.8415841584158416,0.5982456140350877,0.6783625730994152,0.9157894736842104,0.1278110074872405,0.9507723009550187,0.8229612934677784,0.2913879298497792,0.4395895807368264,0.1278110074872405,0.0846733648552503,0.527433781658655,0.4427604168034046,0.2099559200733003,0.3068722504740977,0.0982806465756014,0.0,0.8823529411764706,0.8823529411764706,0.5816326530612246,0.7083333333333333,0.9375,0.3333333333333333,1.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3474178403755869,0.8215962441314554,0.4741784037558685,0.5242566510172143,0.3870631194574856,0.3474178403755869,0.0094043887147335,0.5611285266457681,0.5517241379310346,0.3667711598746081,0.3887147335423198,0.5611285266457681,0.5,1.0,0.5,0.8333333333333334,0.4444444444444443,1.0,0.0,0.6666666666666666,0.6666666666666666,0.375,0.7999999999999998,0.8,0.0,1.0,1.0,0.1999999999999999,0.5333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.3571428571428571,0.1666666666666666,0.1507936507936507,0.1785714285714285,0.0,1.0,1.0,0.3333333333333333,0.8888888888888887,0.0,0.0,0.4,0.4,0.2,0.3999999999999999,0.4,0.0,0.8888888888888888,0.8888888888888888,0.1481481481481481,0.4938271604938272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.3636363636363636,0.3181818181818182,0.1212121212121212,0.1616161616161616,0.0909090909090909,0.0493076049943246,0.6126371547486946,0.56332954975437,0.2422509143650397,0.2472396687267499,0.1829455164585698,0.0,0.2804023939895581,0.2804023939895581,0.140201196994779,0.2804023939895581,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,1.0,0.7004405286343612,0.6439060205580028,0.6886930983847284,0.2995594713656387,0.8333333333333334,0.375,0.1999999999999999,0.0,0.5849687775837243,0.4036862161379212
InSb0.3As0.7,245,,In1 Sb0.3 As0.7,0.1666666666666666,0.3856451951492465,0.3671213626368093,0.3644081984991579,0.3700892674948497,0.3772327583145692,0.3440860215053763,0.5376344086021505,0.1935483870967742,0.4591397849462366,0.1610752688172043,0.5161290322580645,0.7789473684210526,0.8316831683168316,0.099009900990099,0.8278947368421053,0.0978947368421052,0.7789473684210526,0.3041813794244963,0.4969382950208332,0.1927569155963368,0.4151889572029637,0.1554106088898542,0.46836946030253,0.1091470442295726,0.2824869584850577,0.173339914255485,0.1884835612590214,0.1586730340588975,0.1091470442295726,0.75,0.8235294117647058,0.1176470588235294,0.7959183673469389,0.1249999999999999,0.75,0.5,0.6666666666666666,0.1666666666666666,0.6083333333333334,0.1516666666666666,0.6666666666666666,0.4131455399061033,0.5211267605633803,0.107981220657277,0.4812206572769953,0.0953051643192488,0.5211267605633803,0.3103448275862069,0.4357366771159875,0.1253918495297805,0.3669278996865203,0.1131661442006269,0.3103448275862069,1.0,1.0,0.0,1.0,0.0,1.0,0.2,0.5,0.3333333333333333,0.375,0.3999999999999999,0.2,1.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.5,0.0714285714285714,0.4642857142857143,0.0714285714285714,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.4,0.8,0.3999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.2272727272727272,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.2272727272727272,0.1501475595913734,0.2353688989784335,0.0852213393870601,0.1723972758229285,0.037782973893303,0.1690805902383655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6035242290748899,0.7224669603524229,0.118942731277533,0.6629955947136563,0.118942731277533,0.6035242290748899,1.0,0.375,0.9999999999999998,0.0,0.0425530889885214,0.036627852826431
Cu3AsS4,246,,Cu3 As1 S4,0.1666666666666666,0.4003416726665248,0.3798939519249266,0.372080141941685,0.3743389363320296,0.3789211681914783,0.1612903225806451,0.3440860215053763,0.1827956989247312,0.2365591397849462,0.1505376344086021,0.1612903225806451,0.6631578947368421,0.8613861386138614,0.2376237623762376,0.8157894736842105,0.2289473684210526,0.9157894736842104,0.1278110074872405,0.3041813794244963,0.1763703719372558,0.1984406815597184,0.1412593481449558,0.1278110074872405,0.0982806465756014,0.3527864341990921,0.2545057876234907,0.2167461059230924,0.2369309186949821,0.0982806465756014,0.625,0.8823529411764706,0.2941176470588235,0.7959183673469389,0.2812499999999999,0.9375,0.3333333333333333,0.5,0.1666666666666666,0.4166666666666667,0.1666666666666666,0.3333333333333333,0.3474178403755869,0.4741784037558685,0.1267605633802817,0.403169014084507,0.1115023474178403,0.3474178403755869,0.347962382445141,0.5611285266457681,0.213166144200627,0.4655172413793103,0.1912225705329153,0.5611285266457681,0.5,1.0,0.5,0.8125,0.4687499999999999,1.0,0.0,0.6666666666666666,0.6666666666666666,0.4453125,0.7124999999999999,0.8,0.0,1.0,1.0,0.4999999999999999,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,0.5,0.3214285714285714,0.2857142857142857,0.2142857142857142,0.1785714285714285,0.0,1.0,1.0,0.375,0.9374999999999998,0.0,0.0,0.6,0.6,0.275,0.4124999999999999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.1363636363636363,0.0909090909090909,0.0795454545454545,0.0511363636363636,0.0909090909090909,0.0493076049943246,0.1829455164585698,0.1336379114642451,0.1287315550510783,0.1191359250851305,0.1829455164585698,0.0,0.2804023939895581,0.2804023939895581,0.140201196994779,0.2804023939895581,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,0.9823788546255506,0.6828193832599119,0.6084801762114537,0.6178414096916299,0.2995594713656387,0.8125,0.4453125,0.4999999999999999,0.0,0.1184746519476592,0.1034437078103063
Pr2Te3,247,,Pr2 Te3,0.0833333333333333,0.5388081823366341,0.5078681911064612,0.4944621623096913,0.4964991602495499,0.5016818381705809,0.5483870967741935,0.6236559139784946,0.075268817204301,0.578494623655914,0.072258064516129,0.5483870967741935,0.1684210526315789,0.8811881188118812,0.7227722772277227,0.6294736842105263,0.7376842105263157,0.936842105263158,0.5209720021304399,0.5757377833662548,0.0547657812358148,0.5428783146247659,0.0525751499863822,0.5209720021304399,0.1860466947931079,0.3124161523133429,0.126369457520235,0.2365944778012019,0.1213146792194256,0.1860466947931079,0.125,0.8823529411764706,0.7647058823529411,0.6000000000000001,0.7799999999999998,0.9375,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.7333333333333334,0.16,0.6666666666666666,0.5023474178403756,0.8075117370892019,0.3051643192488263,0.6244131455399061,0.2929577464788732,0.5023474178403756,0.1065830721003134,0.4106583072100314,0.3040752351097179,0.2890282131661442,0.2919122257053291,0.4106583072100314,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.45,0.768,0.8,0.0,1.0,1.0,0.5999999999999999,0.9599999999999996,1.0,0.0,0.2142857142857142,0.2142857142857142,0.0857142857142857,0.2057142857142856,0.0,0.1428571428571428,0.5357142857142857,0.3928571428571428,0.3785714285714285,0.3771428571428571,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.24,0.384,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.8461538461538461,0.3384615384615385,0.8123076923076922,0.0,0.0909090909090909,0.5,0.4090909090909091,0.2545454545454545,0.3927272727272727,0.0909090909090909,0.2644570563750283,0.2727355278093076,0.0082784714342792,0.26776844494874,0.007947332576908,0.2644570563750283,0.0,0.0590856997325862,0.0590856997325862,0.0354514198395517,0.0567222717432827,0.0590856997325862,0.0,0.0,0.0,0.0,0.0,0.0,0.6607929515418502,0.8458149779735683,0.185022026431718,0.7348017621145374,0.1776211453744493,0.6607929515418502,1.0,0.45,0.5999999999999999,0.0857142857142857,0.227475085930162,0.2183760824929556
Eu3Sb4S9,248,,Eu3 Sb4 S9,0.1666666666666666,0.4104281459018644,0.4093534998096426,0.4286229475909999,0.4428698845763928,0.453576366293863,0.1612903225806451,0.6666666666666666,0.5053763440860215,0.3501344086021505,0.4248991935483871,0.1612903225806451,0.2526315789473684,0.8613861386138614,0.6237623762376238,0.7835526315789474,0.3981907894736842,0.9157894736842104,0.1278110074872405,0.6212386528185324,0.4934276453312918,0.3126105128702559,0.4157988871117846,0.1278110074872405,0.0982806465756014,0.2837996424248948,0.1855189958492933,0.166894636110885,0.1543814764543881,0.0982806465756014,0.125,0.8823529411764706,0.7647058823529411,0.7538265306122449,0.4833984374999999,0.9375,0.3333333333333333,0.8333333333333334,0.5,0.5104166666666666,0.3984375,0.3333333333333333,0.3474178403755869,0.784037558685446,0.4366197183098591,0.4691901408450704,0.273987676056338,0.3474178403755869,0.1238244514106583,0.5611285266457681,0.4373040752351097,0.4375979623824451,0.2779437695924766,0.5611285266457681,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5625,0.4499999999999999,0.8,0.0,1.0,1.0,0.2499999999999999,0.7499999999999999,0.0,0.0,0.5,0.5,0.0937499999999999,0.3046874999999999,0.0,0.1785714285714285,0.5,0.3214285714285714,0.2790178571428571,0.2260044642857142,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.375,0.2812499999999999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.5384615384615384,0.1009615384615384,0.328125,0.0,0.0909090909090909,0.3181818181818182,0.2272727272727272,0.1448863636363636,0.1299715909090909,0.0909090909090909,0.1829455164585698,0.2798637911464245,0.0969182746878547,0.2142235385925085,0.070375549801362,0.1829455164585698,0.0,0.2804023939895581,0.2804023939895581,0.1577263466191264,0.2760211065834713,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,1.0,0.7004405286343612,0.5366189427312774,0.5333838105726872,0.2995594713656387,1.0,0.5625,0.2499999999999999,0.0937499999999999,0.4110895618552997,0.2484526936288775
Ba2V2Te2O11,249,,Ba2 V2 Te2 O11,0.25,0.4681563886023954,0.5031880288013583,0.5366228934177916,0.5502325930926013,0.5591696643820585,0.075268817204301,0.5913978494623656,0.5161290322580645,0.2106261859582542,0.3503367191278788,0.075268817204301,0.0842105263157894,0.8811881188118812,0.801980198019802,0.7616099071207431,0.4542706246585321,0.9052631578947368,0.0616952669153057,0.5610021166946771,0.4993068497793714,0.1913873767775641,0.3356736961140803,0.0616952669153057,0.0107088755811908,0.5694396677334411,0.5587307921522503,0.1262639795048339,0.2990837983906059,0.0107088755811908,0.0625,0.8823529411764706,0.8235294117647058,0.7382953181272509,0.5622837370242213,0.9375,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.3431372549019607,0.4567474048442907,0.1666666666666666,0.1643192488262911,0.863849765258216,0.6995305164319249,0.3344380005523336,0.4403073574085807,0.1643192488262911,0.0313479623824451,0.8307210031347962,0.799373040752351,0.6205052553936936,0.5440878176828541,0.8307210031347962,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5735294117647058,0.5757785467128027,0.8,0.0,1.0,1.0,0.1529411764705882,0.4678200692041521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.5357142857142857,0.5,0.1995798319327731,0.1581809194265941,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3058823529411764,0.2878892733564013,0.4,0.0,0.7777777777777778,0.7777777777777778,0.0915032679738562,0.322952710495963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.3181818181818182,0.106951871657754,0.0994023277760302,0.0909090909090909,0.0314642451759364,0.5262202043132804,0.4947559591373439,0.1212534775544368,0.2579624967432636,0.0314642451759364,0.0,0.0590856997325862,0.0590856997325862,0.0069512587920689,0.0245338545602434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440528634361233,1.0,0.9559471365638766,0.3415392588753563,0.7699647881956617,0.0440528634361233,1.0,0.5735294117647058,0.1529411764705882,0.0,0.8716815973956068,0.5990433001789809
Na2In2GeS6,250,,Na2 In2 Ge1 S6,0.25,0.354798392373592,0.3729341328513097,0.4042895313860919,0.4208422357704673,0.4322662579863435,0.1075268817204301,0.5161290322580645,0.4086021505376344,0.2316715542521994,0.2438460854883142,0.1612903225806451,0.0105263157894736,0.8613861386138614,0.8514851485148515,0.7177033492822967,0.5143105698129621,0.9157894736842104,0.0904631586727566,0.46836946030253,0.3779063016297734,0.1981202777347764,0.2316981307670017,0.1278110074872405,0.0936888781540513,0.3143589245443018,0.2206700463902504,0.1190649680695598,0.0710159841726334,0.0982806465756014,0.0,0.8823529411764706,0.8823529411764706,0.706864564007421,0.524793388429752,0.9375,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4090909090909091,0.2203856749311294,0.3333333333333333,0.3474178403755869,0.6338028169014085,0.2863849765258216,0.4374733247972685,0.2036239475420013,0.3474178403755869,0.0438871473354232,0.5611285266457681,0.5172413793103449,0.4052436591621544,0.340112438146066,0.5611285266457681,0.5,1.0,0.5,0.909090909090909,0.2975206611570247,1.0,0.0,0.6666666666666666,0.6666666666666666,0.4772727272727273,0.6347107438016527,0.8,0.0,1.0,1.0,0.2727272727272726,0.7933884297520661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,0.4642857142857143,0.2175324675324675,0.243211334120425,0.1785714285714285,0.0,1.0,1.0,0.1818181818181818,0.5950413223140493,0.0,0.0,1.0,1.0,0.4727272727272728,0.5024793388429754,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.2272727272727272,0.1818181818181818,0.1157024793388429,0.1051840721262208,0.0909090909090909,0.1576844494892167,0.2143321982592508,0.056647748770034,0.1838348295668971,0.0221799045035299,0.1829455164585698,0.0,0.2804023939895581,0.2804023939895581,0.1573805031082504,0.2684113982864894,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,1.0,0.7004405286343612,0.5442531037244693,0.5338770160556303,0.2995594713656387,0.909090909090909,0.4772727272727273,0.2727272727272726,0.0,0.53578526267287,0.3357947115610233
